state,zip_code,zip_first_two_digits,school_type,school_level,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,state_population,zip_first_two_digits_population,average_act
38,16345,16,1,3,-1.1325316448786806,-0.19648871448669883,1.189621174491517,0.03373213220598264,-0.6924986434835508,0.01774422457800519,-1.4263053834646109,19.4688644688645
12,77469,77,1,2,-0.2394594173854475,0.4001888519177521,0.27449830310616935,0.7874286116580953,-1.0503026600776597,2.1762978578422096,1.5195746397353225,18.1257631257631
28,28904,28,1,2,1.152730138912946,0.06249946426893525,0.09141378067405107,-0.8366676112247061,-0.12022785763965244,-0.32056694067077024,0.39403154834638787,16.7826617826618
22,70452,70,1,2,-0.02812767837281749,0.30146833488042263,0.85482808327455,-0.00012135638502985343,0.5767091976442033,-1.0912773137627452,-0.6336909926524972,
34,54854,54,1,2,-0.5413355897116271,0.633296968761029,0.6256694498416381,0.2128320222150524,-0.4812487295141915,-0.925829269877872,-0.960216500156801,20.6166056166056
37,45240,45,1,2,0.01529637468228382,0.444554518337678,-1.497041194998978,-0.29550963918896234,0.37098806394951145,-0.14136509188157922,-0.4506681459243173,20.5677655677656
35,46501,46,1,2,-0.7906214489012561,-0.7387385037037111,0.6088258536957333,-0.23394275552589552,-0.44608620499447355,-0.8071837763907889,-0.01775896619375121,
28,28670,28,1,2,0.9771366413173881,-0.4650208794558003,0.7945428704366113,-1.0012884969221787,-0.014153364737308294,-0.32056694067077024,0.39403154834638787,19.3223443223443
12,75126,75,1,2,-1.0869877927824234,0.3957670621567905,0.5798658959987029,1.1551704289016427,-0.9170455020076591,2.1762978578422096,0.7438064486402346,18.1501831501831
37,43229,43,1,2,-1.1048599843263731,-0.14895233517479145,-1.4093178026337276,-0.8221056326763662,0.8189467273295991,-0.14136509188157922,-0.5113395491846926,19.3956043956044
20,65248,65,1,2,-0.9031624091561448,0.6533321147683085,0.35275168169328264,-0.665242838114334,-0.4209355491796287,-0.8915691154626094,-1.3636301101233776,17.7106227106227
37,44240,44,1,2,0.037412227955966895,1.0235898916374042,-0.5475352628325371,0.4323818526361775,-0.2625301146089669,-0.14136509188157922,-0.15989731026408338,15.976800976801
38,18018,18,1,2,0.21715734133002432,-0.370349069558437,-0.7245637821117185,-0.35583190930088904,0.1625606965983537,0.01774422457800519,-1.080622954580524,18.5164835164835
39,11222,11,1,2,-0.8041549998673186,2.166374086014008,-1.2611431057966522,1.6491990344675456,1.2040925287428688,0.9634030226392952,1.3454241599633348,23.5225885225885
38,17062,17,1,2,-0.9732657362742234,-0.36127428065650796,0.9187277471820697,0.22594195162039546,-0.9370640381406835,0.01774422457800519,-0.8674142417059856,
37,45303,45,1,2,-0.09862680331477779,-1.255132816268084,1.153918040421833,-0.3698130681920302,-1.7591664564320157,-0.14136509188157922,-0.4506681459243173,16.4652014652015
20,65754,65,1,2,0.7272663100541349,-0.38000689897002915,-0.07782096384572854,-0.8452139576092019,-0.3415489699358427,-0.8915691154626094,-1.3636301101233776,16.0989010989011
31,37397,37,1,2,-0.0507293049213161,-1.7698143213453075,-0.13840129594730405,-0.7293819231164239,0.760713399459874,-0.7889960260693394,0.06905753222575822,26.4529914529915
36,48732,48,1,2,0.17492450497030568,0.6658526919112177,-0.8182675807153325,0.006392121199270344,-0.7082662181299871,-0.37106353721446556,0.7801494521444513,15.3174603174603
12,77868,77,1,2,-0.9005614700021113,-1.294295353996764,-0.6619840858181139,-0.5017421046128877,0.5946283397059515,2.1762978578422096,1.5195746397353225,21.6666666666667
28,28464,28,1,2,0.7443648301999347,-1.1347435539506603,-0.14400783131912773,-0.7490053301060672,0.6627711768731216,-0.32056694067077024,0.39403154834638787,17.1489621489621
39,10016,10,1,2,-0.8910699984442859,2.3945831154319586,0.8719157717812578,2.1764173347305196,1.8116730099453244,0.9634030226392952,0.10343687708886674,20.4700854700855
46,07060,07,1,2,0.023274626260532862,0.49795933026256245,-0.46325723692953846,0.6752889307003664,1.5920232222256918,-0.4771283503154795,0.21887673999589094,15.7326007326007
25,33165,33,1,2,-0.3100221511193186,-0.25412767634378336,-0.7147808911265036,0.024563479045916752,1.0253924030474995,1.1603159277530588,2.462080044459979,
31,38079,38,1,2,1.1376403994635782,-1.8668102746759434,-1.7888289662722057,-0.9410492010469946,1.038265383587099,-0.7889960260693394,-0.8178435893545959,17.3443223443223
12,75217,75,1,2,-0.6172482130792241,-2.0523990945686443,-0.04458145469776961,-0.5207017177085895,1.902424202588216,2.1762978578422096,0.7438064486402346,
22,70544,70,1,2,0.11426685188460052,-1.6955381103406029,-0.8108898851645996,-0.09603957405956524,1.942768345193277,-1.0912773137627452,-0.6336909926524972,22.1062271062271
38,18071,18,1,2,-1.0937746774715738,-0.9682762962387808,0.13978498145229581,-0.30243798795697596,-1.0221185464868616,0.01774422457800519,-1.080622954580524,21.3003663003663
46,07928,07,1,2,0.07734460370735738,2.174260100069634,1.7845445495461232,2.080748039766212,-1.6859169942868768,-0.4771283503154795,0.21887673999589094,17.7106227106227
35,46117,46,1,2,0.4179527308827873,-0.9558099164743619,-0.004424363685696162,-0.3038070628632301,-1.0598084964272358,-0.8071837763907889,-0.01775896619375121,
12,78642,78,1,2,-0.5316452122381201,0.7727476437952927,0.7800235771213587,0.659316390127401,-1.1440243764278146,2.1762978578422096,1.2074376470471546,20.1037851037851
37,44115,44,1,2,4.182903598428304,-1.145597192066013,-2.390325538633194,-1.770999004065628,2.4023976682118042,-0.14136509188157922,-0.15989731026408338,20.3724053724054
34,54843,54,1,2,-0.5328466411017843,1.1087046137090213,0.1907536479952908,-0.5149764953733448,0.16250407409989925,-0.925829269877872,-0.960216500156801,18.6630036630037
31,38138,38,1,2,-1.3383766396397019,2.2010228684630984,1.6241025536540525,2.106843437221784,-0.6908284886872708,-0.7889960260693394,-0.8178435893545959,25.7448107448107
39,10004,10,1,2,-0.6017535103217853,2.3093787473296383,1.1273735929671813,2.90028457607364,1.3681512137780287,0.9634030226392952,0.10343687708886674,22.6678876678877
37,43410,43,1,2,-0.21158405217707096,0.1953186939586664,0.27992015761262273,-0.297666969344272,-0.48624968166722243,-0.14136509188157922,-0.5113395491846926,19.2246642246642
35,47111,47,1,2,0.8559226987830247,-0.5321842340126829,-1.1629044230154129,-0.601560111414329,-0.3565380443385172,-0.8071837763907889,-1.1035774634785693,22.5213675213675
26,30906,30,1,2,-0.17357820936999344,-0.7113404547216312,-1.449688014755694,-0.9577270226322728,2.3050269715202814,-0.28329507984355945,1.4638865827582082,
39,10461,10,1,2,0.9286332992487952,-0.7080389922681622,0.3376538366190089,-0.3952861588720323,2.4090690125099896,0.9634030226392952,0.10343687708886674,
1,98003,98,1,2,-0.18278066412851907,1.0445954744278014,1.4908067258722353,0.8880763608269633,-0.20066219905265972,-0.6828615566229926,0.8422531485921002,21.0561660561661
20,63106,63,1,2,2.6845623475345195,-1.0268199261166702,-3.1937058290857565,-1.63006726295819,1.9367460960932363,-0.8915691154626094,-0.8443850544198338,
36,49011,49,1,3,0.06758182502469712,-0.4885591213113242,0.4584722056517302,-0.0006192018054859195,-0.032903137432879856,-0.37106353721446556,-0.6000775799750964,18.5653235653236
43,02186,02,1,2,-0.8546046492634689,1.627817419549563,-0.07806093493363032,2.203508423027004,-1.2068163941425296,-0.7796761665821531,-0.06888924795828827,15.4151404151404
36,48755,48,1,2,-0.5400399298337373,-0.37424416864628285,-0.0343059394689142,-0.33193532911899787,-0.35607954917242923,-0.37106353721446556,0.7801494521444513,17.4664224664225
1,98226,98,1,2,-0.6518054047460974,1.1253265906543313,-0.4435043652731777,0.365712053413436,-0.41977107767286254,-0.6828615566229926,0.8422531485921002,17.0757020757021
20,65781,65,1,2,-0.5804827444319638,-0.06441652352004759,0.9036747583336964,-0.01924691795421706,-0.6871818333621913,-0.8915691154626094,-1.3636301101233776,17.7350427350427
36,49017,49,1,2,0.4254820388116654,0.27229557433250334,-0.8475741532861497,-0.5177561323042245,-0.5029948340030499,-0.37106353721446556,-0.6000775799750964,22.9120879120879
25,33024,33,1,2,0.35751999993504735,-0.6465024953072054,0.024754225018270622,-0.02584336977525993,0.6939660802001314,1.1603159277530588,2.462080044459979,21.4468864468864
1,99337,99,1,2,-0.09969477380465715,-0.6392870168298047,0.4575864334624027,0.1618858408550483,0.4639581846427752,-0.6828615566229926,-1.231872540707466,19.7863247863248
28,27332,27,1,2,0.09310081933046477,-1.0396558364890003,0.16763828964770386,-0.5405325602900896,0.30946077263475036,-0.32056694067077024,0.02875848898236091,19.9084249084249
12,76055,76,1,2,-0.34759047635306795,-0.5892211841067697,-0.01643173529017743,-0.16656767529084127,0.26995663879311627,2.1762978578422096,-0.08464830267922527,20.6898656898657
1,99037,99,1,2,-0.8183167469967012,0.5697073936139352,0.9487328486937283,0.308169420232389,-0.8236249184276467,-0.6828615566229926,-1.231872540707466,20.6410256410256
31,37086,37,1,2,-1.2510379091806434,0.18361804866981607,-0.7202267630205003,-0.4188093549885814,0.3996381257345626,-0.7889960260693394,0.06905753222575822,18.8827838827839
31,37211,37,1,2,-0.49615660551059326,0.02734598062189376,-0.33660631487166676,-0.491245863664939,1.387944363589487,-0.7889960260693394,0.06905753222575822,21.3003663003663
34,53014,53,1,2,-0.6888685743368034,-0.5674441053426692,0.14579959320016966,0.12479635703107138,-0.9604678771083772,-0.925829269877872,-0.5327765549398044,
12,78750,78,1,2,0.2814644911586381,0.8889242232748522,-0.6379291812408362,-0.07297273624510085,-1.3127001480003404,2.1762978578422096,1.2074376470471546,
46,07676,07,1,2,-0.6062913382564953,1.3827263021553484,1.4360082002539996,3.1716103302221956,-1.50510282252403,-0.4771283503154795,0.21887673999589094,
33,60586,60,1,2,0.06954682871275118,0.3296087700905397,1.3549197012896355,1.4985593076612143,-0.9647661342270578,-0.009887011950400744,1.7411233966969861,
12,76164,76,1,2,-0.5070162691774538,-2.381385178434772,0.12204693141801154,-0.5706936953460529,1.3260061974610347,2.1762978578422096,-0.08464830267922527,23.009768009768
1,98008,98,1,2,-0.8639948649342307,1.6038835303643233,1.0433687286501356,2.7762380921433367,-1.1696021603329996,-0.6828615566229926,0.8422531485921002,16.7094017094017
26,30022,30,1,2,-0.6303600303157363,1.9811296142527186,0.9945318841964611,2.749312952320338,-1.521087150898474,-0.28329507984355945,1.4638865827582082,23.009768009768
35,47932,47,1,2,0.1942318690869421,0.03280771116168274,0.6176638573761324,-0.03621514936809464,-0.7136616273339639,-0.8071837763907889,-1.1035774634785693,19.029304029304
36,48180,48,1,2,-0.6860552426837694,-0.41619227354649213,-1.0291232968417403,-0.40321019848095796,0.8135409421451196,-0.37106353721446556,0.7801494521444513,22.1794871794872
28,28401,28,1,2,1.1789180638727081,-0.5387223450406721,-1.2693642364166624,-0.9475626786312948,0.09222479768972391,-0.32056694067077024,0.39403154834638787,18.980463980464
34,54456,54,1,2,-0.34560468107056275,-0.2398721390565597,0.8342096560443845,-0.5038164605314547,-0.4321795579614116,-0.925829269877872,-0.960216500156801,20.1770451770452
35,46774,46,1,2,-0.9773627514523101,0.7349358436376997,0.7623357011493523,0.07281299771178382,0.19282558935326954,-0.8071837763907889,-0.01775896619375121,20.1526251526252
39,10002,10,1,2,1.9866526175676398,-1.3788418793581585,-2.27530663587175,-1.4168234745295085,-0.7753449567450114,0.9634030226392952,0.10343687708886674,
34,54720,54,1,2,-0.6051472260895925,0.6783129965052569,0.7220766994487938,-0.0441806760953917,-0.6276209930534964,-0.925829269877872,-0.960216500156801,21.3003663003663
34,54945,54,1,2,-0.4832689570471908,0.15670315980187113,0.8459861824288277,0.05435123003653804,-0.8397857674369685,-0.925829269877872,-0.960216500156801,
1,98146,98,1,2,-0.026983314092847408,-0.4354565620498195,-0.3801875348418629,-0.26310819974094674,1.41234057149663,-0.6828615566229926,0.8422531485921002,19.8595848595849
32,40391,40,1,2,-0.33358412131125126,-0.7310773719653372,-0.4403500403842705,-0.6154997831870989,0.02860191363497705,-1.1104486276321293,-1.0607427059928631,20.6166056166056
12,75098,75,1,2,-0.15056549990507365,0.24243213987197468,0.9372443609132255,0.9788086887050813,-0.912193148467751,2.1762978578422096,0.7438064486402346,
37,44077,44,1,2,1.1041306601328498,-1.1126665281780996,-0.7355650012699277,-1.019210932058597,0.7815721997651184,-0.14136509188157922,-0.15989731026408338,19.3711843711844
35,47106,47,1,2,-0.6418060574357036,0.33875656482988886,1.260546108988041,0.8342675682993368,-0.6650419688600719,-0.8071837763907889,-1.1035774634785693,19.3467643467643
37,43567,43,1,2,-0.112211152701357,-0.5267444018527524,0.4670276320362071,-0.03302064125350155,-0.6189932203428928,-0.14136509188157922,-0.5113395491846926,20.6166056166056
33,60623,60,1,2,2.1172361118406227,-1.0733155250511384,-3.197498281170937,-1.5755531894182508,2.324484044614652,-0.009887011950400744,1.7411233966969861,17.5641025641026
35,46068,46,1,3,-0.7963457417221328,-0.4285928168681961,0.4615868154523956,0.16084866289576483,-0.6357883159518988,-0.8071837763907889,-0.01775896619375121,
39,11204,11,1,2,-0.18381462331694232,-1.0063101853867922,1.8703487868303814,-0.9894231810679758,1.3774166377428627,0.9634030226392952,1.3454241599633348,17.7838827838828
35,47140,47,1,2,-0.0187316039139797,-1.4073244506759053,-0.21231223561769166,-0.48618443522363564,0.07780013251172169,-0.8071837763907889,-1.1035774634785693,17.4908424908425
37,43731,43,1,2,1.1422233033811242,-1.4140040939877698,-0.5713476725533819,-0.8171686655901769,0.6928612077412177,-0.14136509188157922,-0.5113395491846926,21.7399267399267
39,11201,11,1,3,-0.8055333245921131,2.185939458815373,0.28275905658566663,2.1314867855343596,1.3097808268830713,0.9634030226392952,1.3454241599633348,19.3223443223443
38,19001,19,1,2,-0.5535420604959699,0.9639201167192426,0.5290720973892145,1.2568138689114228,-1.131547794330306,0.01774422457800519,0.14503321797180654,21.1538461538462
12,78664,78,1,2,-0.644042939284864,0.5564439010446601,0.9478695082364582,0.3591985758291358,-0.2921917872760121,2.1762978578422096,1.2074376470471546,22.1550671550672
1,98445,98,1,2,-0.16436026333515508,-0.12930495019761146,-1.049401340057564,-0.2887057517760628,0.2471883468603802,-0.6828615566229926,0.8422531485921002,21.959706959707
25,33905,33,1,2,-0.015581306326365521,-1.450337703436934,0.03194192906436656,-0.9874732865045228,0.0018327322514869306,1.1603159277530588,2.462080044459979,21.959706959707
1,98550,98,1,2,3.080378169309436,-0.1564081203347284,-0.5188985483720995,-0.8574941446471183,0.3603601217419758,-0.6828615566229926,0.8422531485921002,
33,62236,62,1,2,-0.4239203988088194,0.6673908656901055,0.8637658002053932,0.4701351303540959,-1.3959178443698324,-0.009887011950400744,-1.2326537915368878,20.958485958486
43,01940,01,1,2,-0.6391685561324115,1.622925633665685,1.715644142418094,2.8627802210659494,-1.4156615836206798,-0.7796761665821531,-0.5626699307327458,
43,01590,01,1,2,-0.838003872262877,1.3042158699276147,1.239428868107206,3.0753187284823182,-1.4479688952815641,-0.7796761665821531,-0.5626699307327458,
46,08873,08,1,3,-0.7059846423401523,1.1337887423776567,1.29601620962842,1.5872587667391367,-0.6621343623068734,-0.4771283503154795,-0.23256704121357064,20.8852258852259
36,49707,49,1,2,0.06052675571172774,0.2390126892202932,-0.24429285318486899,-1.0264711777735813,-0.41166210328779623,-0.37106353721446556,-0.6000775799750964,20.2503052503052
46,08533,08,1,2,-0.43904708495254313,-0.3092945614416422,0.5976082660720851,0.9465317106121797,-1.2599964626739601,-0.4771283503154795,-0.23256704121357064,
25,32738,32,1,2,0.9333142634740365,-0.35190426999735436,0.2781619158097475,-0.23170245113384325,0.4630844226460534,1.1603159277530588,1.0257542242287312,
34,54949,54,1,2,-0.7546650798266887,-0.40053705625871083,0.7382151267378396,0.40400466367018173,-0.5971563075009991,-0.925829269877872,-0.960216500156801,23.4493284493284
43,01331,01,1,2,0.19522514357603318,0.07868227413212345,1.0013582542854638,0.5435258427529942,0.1279899435808793,-0.7796761665821531,-0.5626699307327458,20.2991452991453
25,32805,32,1,2,3.024512343852304,-1.2394047664507215,-2.7869833009360074,-1.5047761654767466,1.4644366404650109,1.1603159277530588,1.0257542242287312,20.3724053724054
20,63461,63,1,2,-0.17736842840937936,-0.5574956735940685,-0.23014921688348156,-0.6139647598073593,-0.8279665425626399,-0.8915691154626094,-0.8443850544198338,21.5689865689866
12,79928,79,1,2,0.8674070994975027,-1.5569115881247308,0.7718749937300038,-1.1611383640069473,1.2244580872247335,2.1762978578422096,-0.954337013216262,20.8363858363858
37,43065,43,1,2,-1.2393820475281447,1.9633703587129028,1.0020125337384234,2.3641050582424565,-1.6305671493709784,-0.14136509188157922,-0.5113395491846926,18.4920634920635
38,16946,16,1,2,0.1582770089942676,-0.6096548100567244,0.4401902962634595,-0.14715170389305468,-0.2665258739172793,0.01774422457800519,-1.4263053834646109,20.8119658119658
39,11373,11,1,2,-0.1252771597470395,-1.6957946952243745,-0.22928512344094418,-0.44739397954643384,1.890668437332536,0.9634030226392952,1.3454241599633348,21.2271062271062
20,65672,65,1,2,-0.2629320375459567,-0.2721073373914596,1.219343887403287,-0.29480435817664963,0.6646952931497626,-0.8915691154626094,-1.3636301101233776,18.9072039072039
12,78566,78,1,2,-0.5383411757716147,-0.8357892159120998,-0.7352437039814248,-0.32720579762466523,1.622861939215217,2.1762978578422096,1.2074376470471546,19.1758241758242
33,62234,62,1,2,0.9144095178001505,0.6383919303498722,-0.41791247513123914,-0.1700111061156624,-0.07773136110137853,-0.009887011950400744,-1.2326537915368878,19.957264957265
37,43230,43,1,2,-0.5730920291579675,0.9182265373249483,-0.8155447195671253,0.01684687502884773,-0.9218485890549979,-0.14136509188157922,-0.5113395491846926,16.7826617826618
